DonorID,DonorName,PrefectureID,Age,Occupation,PrefectureName,PrefectureNameEn,OccupationEn
2011317,藤井秀樹,14,40,運転手,神奈川県,Kanagawa,Driver
2011318,横山雄大,11,20,研究職,埼玉県,Saitama,Researcher
2011319,横田凛,28,20,販売員,兵庫県,Hyogo,Retail staff
2011320,藤田英樹,12,59,飲食業,千葉県,Chiba,Food service
2011321,和田心春,34,53,その他,広島県,Hiroshima,Other
2011322,野口久美子,29,48,看護師,奈良県,Nara,Nurse
2011323,丸山沙織,4,26,自営業,宮城県,Miyagi,Self-employed
2011324,山口愛,45,58,コンサルタント,宮崎県,Miyazaki,Consultant
2011325,山口七海,12,40,経理・財務,千葉県,Chiba,Accounting and finance
2011326,関奈々,27,39,コンサルタント,大阪府,Osaka,Consultant
2011327,杉本亜希子,14,46,販売員,神奈川県,Kanagawa,Retail staff
2011328,中野直樹,16,59,エンジニア,富山県,Toyama,Engineer
2011329,市川志保,13,50,医師,東京都,Tokyo,Physician
2011330,浜田浩二,23,53,保育士,愛知県,Aichi,Childcare worker
2011331,橋本彩,13,27,主婦・主夫,東京都,Tokyo,Homemaker
2011332,佐野洋子,27,47,会社員,大阪府,Osaka,Company employee
2011333,遠藤航,24,59,研究職,三重県,Mie,Researcher
2011334,西村健太,20,34,看護師,長野県,Nagano,Nurse
2011335,滝沢智子,19,44,経理・財務,山梨県,Yamanashi,Accounting and finance
2011336,星野美咲,32,30,研究職,島根県,Shimane,Researcher
2011337,村上義明,41,44,経理・財務,佐賀県,Saga,Accounting and finance
2011338,宮崎久美子,23,40,エンジニア,愛知県,Aichi,Engineer
2011339,松岡智也,44,54,教員,大分県,Oita,Teacher
2011340,菅原陽介,28,48,年金受給者,兵庫県,Hyogo,Pensioner
2011341,遠藤志保,13,42,教員,東京都,Tokyo,Teacher
2011342,中山亮,22,32,主婦・主夫,静岡県,Shizuoka,Homemaker
2011343,篠原久美子,28,46,保育士,兵庫県,Hyogo,Childcare worker
2011344,井上亮,20,40,コンサルタント,長野県,Nagano,Consultant
2011345,谷口真一,40,36,その他,福岡県,Fukuoka,Other
2011346,藤井隆志,12,49,看護師,千葉県,Chiba,Nurse
2011347,小川千尋,12,75,営業職,千葉県,Chiba,Sales
2011348,佐々木光,40,39,パート・アルバイト,福岡県,Fukuoka,Part-time worker
2011349,村田恵,12,45,医師,千葉県,Chiba,Physician
2011350,村田一郎,1,49,会計士,北海道,Hokkaido,Accountant
2011351,新井隆志,32,60,年金受給者,島根県,Shimane,Pensioner
2011352,上田亮,32,37,薬剤師,島根県,Shimane,Pharmacist
2011353,大塚雄大,24,23,主婦・主夫,三重県,Mie,Homemaker
2011354,浜田悠人,11,32,営業職,埼玉県,Saitama,Sales
2011355,遠藤拓也,46,34,エンジニア,鹿児島県,Kagoshima,Engineer
2011356,藤原和子,29,57,医師,奈良県,Nara,Physician
2011357,久保涼太,13,77,年金受給者,東京都,Tokyo,Pensioner
2011358,中川彩,27,73,デザイナー,大阪府,Osaka,Designer
2011359,藤田大地,12,50,その他,千葉県,Chiba,Other
2011360,遠藤千尋,24,38,会社員,三重県,Mie,Company employee
2011361,中島芽衣,28,55,自営業,兵庫県,Hyogo,Self-employed
2011362,木村澪,20,64,経理・財務,長野県,Nagano,Accounting and finance
2011363,佐々木克彦,36,22,薬剤師,徳島県,Tokushima,Pharmacist
2011364,宮本瑞穂,22,23,自営業,静岡県,Shizuoka,Self-employed
2011365,渡部孝之,1,52,保育士,北海道,Hokkaido,Childcare worker
2011366,長谷川奈々,29,74,コンサルタント,奈良県,Nara,Consultant
2011367,近藤沙織,1,47,教員,北海道,Hokkaido,Teacher
2011368,安田秀樹,27,55,経理・財務,大阪府,Osaka,Accounting and finance
2011369,渡部誠,13,79,農業,東京都,Tokyo,Farmer
2011370,松本浩二,32,75,コンサルタント,島根県,Shimane,Consultant
2011371,原孝之,38,70,医師,愛媛県,Ehime,Physician
2011372,大野千尋,27,66,パート・アルバイト,大阪府,Osaka,Part-time worker
2011373,原文子,23,36,自営業,愛知県,Aichi,Self-employed
2011374,松本千尋,13,24,学生,東京都,Tokyo,Student
2011375,杉本楓,28,47,パート・アルバイト,兵庫県,Hyogo,Part-time worker
2011376,岩崎陽子,27,52,保育士,大阪府,Osaka,Childcare worker
2011377,柴田志保,17,37,運転手,石川県,Ishikawa,Driver
2011378,高田浩二,22,39,漁業,静岡県,Shizuoka,Fisher
2011379,岡本美穂,43,37,薬剤師,熊本県,Kumamoto,Pharmacist
2011380,藤井幸子,14,31,会社員,神奈川県,Kanagawa,Company employee
2011381,野口恵,14,24,学生,神奈川県,Kanagawa,Student
2011382,安田隆志,6,69,飲食業,山形県,Yamagata,Food service
2011383,工藤澪,40,60,会計士,福岡県,Fukuoka,Accountant
2011384,石田芽衣,22,66,自営業,静岡県,Shizuoka,Self-employed
2011385,石川大地,1,76,デザイナー,北海道,Hokkaido,Designer
2011386,加藤文子,18,48,運転手,福井県,Fukui,Driver
2011387,東陽介,1,28,建築士,北海道,Hokkaido,Architect
2011388,阿部亮,27,33,医師,大阪府,Osaka,Physician
2011389,佐野亜希子,14,28,会計士,神奈川県,Kanagawa,Accountant
2011390,丸山悠人,6,60,デザイナー,山形県,Yamagata,Designer
2011391,柴田結衣,14,23,薬剤師,神奈川県,Kanagawa,Pharmacist
2011392,中山直美,16,29,建築士,富山県,Toyama,Architect
2011393,渡部大地,13,57,コンサルタント,東京都,Tokyo,Consultant
2011394,佐藤陽介,20,73,薬剤師,長野県,Nagano,Pharmacist
2011395,酒井恵,13,36,公務員,東京都,Tokyo,Public servant
2011396,今井莉子,15,40,保育士,新潟県,Niigata,Childcare worker
2011397,松井蓮,1,54,運転手,北海道,Hokkaido,Driver
2011398,谷口文子,45,21,デザイナー,宮崎県,Miyazaki,Designer
2011399,松尾楓,43,61,漁業,熊本県,Kumamoto,Fisher
2011400,小島克彦,13,51,エンジニア,東京都,Tokyo,Engineer
2011401,滝沢将也,19,54,漁業,山梨県,Yamanashi,Fisher
2011402,平野光子,9,79,美容師,栃木県,Tochigi,Hairdresser
2011403,安田楓,7,37,飲食業,福島県,Fukushima,Food service
2011404,田村航,1,40,運転手,北海道,Hokkaido,Driver
2011405,井上光子,2,74,営業職,青森県,Aomori,Sales
2011406,佐藤由美,33,42,公務員,岡山県,Okayama,Public servant
2011407,斉藤哲也,23,32,弁護士,愛知県,Aichi,Lawyer
2011408,渡部拓也,1,59,研究職,北海道,Hokkaido,Researcher
2011409,中島志保,27,50,会社員,大阪府,Osaka,Company employee
2011410,浜田哲也,37,47,自営業,香川県,Kagawa,Self-employed
2011411,林玲子,47,30,経理・財務,沖縄県,Okinawa,Accounting and finance
2011412,安田瑞穂,23,47,会計士,愛知県,Aichi,Accountant
2011413,松田莉子,13,46,医師,東京都,Tokyo,Physician
2011414,加藤康平,4,22,弁護士,宮城県,Miyagi,Lawyer
2011415,鈴木洋子,35,45,会社員,山口県,Yamaguchi,Company employee
2011416,金子涼太,2,40,美容師,青森県,Aomori,Hairdresser
2011417,金子恵,14,66,コンサルタント,神奈川県,Kanagawa,Consultant
2011418,宮崎慎太郎,12,29,教員,千葉県,Chiba,Teacher
2011419,岩崎節子,27,48,医師,大阪府,Osaka,Physician
2011420,竹内志保,11,45,運転手,埼玉県,Saitama,Driver
2011421,篠原拓也,27,58,その他,大阪府,Osaka,Other
2011422,清水莉子,14,45,看護師,神奈川県,Kanagawa,Nurse
2011423,菊地優,28,31,運転手,兵庫県,Hyogo,Driver
2011424,桜井蓮,22,36,会計士,静岡県,Shizuoka,Accountant
2011425,鈴木正樹,19,30,エンジニア,山梨県,Yamanashi,Engineer
2011426,大西優,27,40,年金受給者,大阪府,Osaka,Pensioner
2011427,中山和也,7,37,医師,福島県,Fukushima,Physician
2011428,森田翔太,32,57,デザイナー,島根県,Shimane,Designer
2011429,上野誠,14,49,建築士,神奈川県,Kanagawa,Architect
2011430,高木亮,13,56,会計士,東京都,Tokyo,Accountant
2011431,丸山誠,47,43,研究職,沖縄県,Okinawa,Researcher
2011432,林秀樹,23,52,デザイナー,愛知県,Aichi,Designer
2011433,木下結衣,11,43,年金受給者,埼玉県,Saitama,Pensioner
2011434,野口玲子,13,59,薬剤師,東京都,Tokyo,Pharmacist
2011435,星野悠人,38,23,漁業,愛媛県,Ehime,Fisher
2011436,横田結衣,6,59,漁業,山形県,Yamagata,Fisher
2011437,岡本和子,4,37,年金受給者,宮城県,Miyagi,Pensioner
2011438,藤本澪,20,76,研究職,長野県,Nagano,Researcher
2011439,田村香織,28,21,パート・アルバイト,兵庫県,Hyogo,Part-time worker
2011440,野口奈々,23,79,公務員,愛知県,Aichi,Public servant
2011441,吉田和也,23,37,学生,愛知県,Aichi,Student
2011442,平野誠,40,38,販売員,福岡県,Fukuoka,Retail staff
2011443,伊藤美咲,1,25,農業,北海道,Hokkaido,Farmer
2011444,前田大地,21,31,医師,岐阜県,Gifu,Physician
2011445,佐々木陸,35,31,教員,山口県,Yamaguchi,Teacher
2011446,岩崎大輝,14,55,飲食業,神奈川県,Kanagawa,Food service
2011447,松岡楓,10,46,飲食業,群馬県,Gunma,Food service
2011448,横山直美,11,59,主婦・主夫,埼玉県,Saitama,Homemaker
2011449,岩崎秀樹,27,28,学生,大阪府,Osaka,Student
2011450,市川光子,11,20,会計士,埼玉県,Saitama,Accountant
2011451,東慎太郎,27,33,主婦・主夫,大阪府,Osaka,Homemaker
2011452,鈴木誠,43,48,看護師,熊本県,Kumamoto,Nurse
2011453,坂本典子,22,70,飲食業,静岡県,Shizuoka,Food service
2011454,長谷川孝之,14,27,会計士,神奈川県,Kanagawa,Accountant
2011455,金子文子,13,20,保育士,東京都,Tokyo,Childcare worker
2011456,宮崎慎太郎,40,20,公務員,福岡県,Fukuoka,Public servant
2011457,井上文子,1,44,会社員,北海道,Hokkaido,Company employee
2011458,中野義明,14,37,販売員,神奈川県,Kanagawa,Retail staff
2011459,松井葵,37,25,運転手,香川県,Kagawa,Driver
2011460,村上亜希子,2,57,薬剤師,青森県,Aomori,Pharmacist
2011461,前田桜,8,50,薬剤師,茨城県,Ibaraki,Pharmacist
2011462,島田莉子,13,71,弁護士,東京都,Tokyo,Lawyer
2011463,横田大輝,12,31,建築士,千葉県,Chiba,Architect
2011464,田口洋子,12,54,デザイナー,千葉県,Chiba,Designer
2011465,浜田悠斗,11,73,建築士,埼玉県,Saitama,Architect
2011466,田口七海,40,22,販売員,福岡県,Fukuoka,Retail staff
2011467,野村浩二,11,52,学生,埼玉県,Saitama,Student
2011468,佐野洋子,20,20,美容師,長野県,Nagano,Hairdresser
2011469,山本志保,12,20,医師,千葉県,Chiba,Physician
2011470,松尾千尋,11,38,弁護士,埼玉県,Saitama,Lawyer
2011471,菊地洋平,14,38,建築士,神奈川県,Kanagawa,Architect
2011472,金子久美子,23,20,その他,愛知県,Aichi,Other
2011473,宮崎秀樹,15,30,会社員,新潟県,Niigata,Company employee
2011474,坂本達也,46,50,美容師,鹿児島県,Kagoshima,Hairdresser
2011475,田村七海,29,60,パート・アルバイト,奈良県,Nara,Part-time worker
2011476,林航,15,55,学生,新潟県,Niigata,Student
2011477,石田博之,13,44,建築士,東京都,Tokyo,Architect
2011478,篠原和子,27,47,年金受給者,大阪府,Osaka,Pensioner
2011479,山口美穂,14,39,学生,神奈川県,Kanagawa,Student
2011480,中島凛,26,74,薬剤師,京都府,Kyoto,Pharmacist
2011481,藤本智子,44,49,漁業,大分県,Oita,Fisher
2011482,福田悠人,13,49,主婦・主夫,東京都,Tokyo,Homemaker
2011483,白石陽子,22,48,漁業,静岡県,Shizuoka,Fisher
2011484,河野文子,25,56,公務員,滋賀県,Shiga,Public servant
2011485,中川楓,40,73,研究職,福岡県,Fukuoka,Researcher
2011486,千葉結衣,14,47,保育士,神奈川県,Kanagawa,Childcare worker
2011487,古川正樹,42,35,公務員,長崎県,Nagasaki,Public servant
2011488,遠藤芽衣,23,59,エンジニア,愛知県,Aichi,Engineer
2011489,中川拓也,28,46,パート・アルバイト,兵庫県,Hyogo,Part-time worker
2011490,新井達也,40,48,公務員,福岡県,Fukuoka,Public servant
2011491,佐々木航,20,55,コンサルタント,長野県,Nagano,Consultant
2011492,前田直美,24,23,経理・財務,三重県,Mie,Accounting and finance
2011493,篠原芽衣,45,32,デザイナー,宮崎県,Miyazaki,Designer
2011494,横山彩,26,51,自営業,京都府,Kyoto,Self-employed
2011495,柴田浩二,24,42,主婦・主夫,三重県,Mie,Homemaker
2011496,三浦沙織,14,29,研究職,神奈川県,Kanagawa,Researcher
2011497,水野彩,39,30,経理・財務,高知県,Kochi,Accounting and finance
2011498,村上悠斗,18,45,教員,福井県,Fukui,Teacher
2011499,谷口大地,11,34,経理・財務,埼玉県,Saitama,Accounting and finance
2011500,山田瑞穂,14,25,経理・財務,神奈川県,Kanagawa,Accounting and finance
2011501,木村千尋,13,54,自営業,東京都,Tokyo,Self-employed
2011502,西村陽子,46,45,建築士,鹿児島県,Kagoshima,Architect
2011503,横山義明,27,35,研究職,大阪府,Osaka,Researcher
2011504,菊地悠斗,12,41,運転手,千葉県,Chiba,Driver
2011505,滝沢秀樹,23,39,会社員,愛知県,Aichi,Company employee
2011506,森裕子,27,62,弁護士,大阪府,Osaka,Lawyer
2011507,今井一郎,12,35,農業,千葉県,Chiba,Farmer
2011508,渡辺克彦,12,32,営業職,千葉県,Chiba,Sales
2011509,菅原雄大,23,55,建築士,愛知県,Aichi,Architect
2011510,斎藤将也,33,51,販売員,岡山県,Okayama,Retail staff
2011511,石川克彦,12,32,パート・アルバイト,千葉県,Chiba,Part-time worker
2011512,太田光子,22,29,運転手,静岡県,Shizuoka,Driver
2011513,後藤瑞穂,43,36,コンサルタント,熊本県,Kumamoto,Consultant
2011514,古川美穂,4,53,学生,宮城県,Miyagi,Student
2011515,後藤優,33,22,研究職,岡山県,Okayama,Researcher
2011516,中島莉子,40,34,年金受給者,福岡県,Fukuoka,Pensioner
2011517,久保雄大,23,48,学生,愛知県,Aichi,Student
2011518,浜田哲也,14,63,建築士,神奈川県,Kanagawa,Architect
2011519,大野拓也,13,48,医師,東京都,Tokyo,Physician
2011520,大塚誠,9,51,主婦・主夫,栃木県,Tochigi,Homemaker
2011521,西村優,6,29,会計士,山形県,Yamagata,Accountant
2011522,中川瑞穂,3,31,エンジニア,岩手県,Iwate,Engineer
2011523,新井澪,12,67,看護師,千葉県,Chiba,Nurse
2011524,新井智也,13,49,パート・アルバイト,東京都,Tokyo,Part-time worker
2011525,大西将也,22,49,建築士,静岡県,Shizuoka,Architect
2011526,浜田典子,2,22,エンジニア,青森県,Aomori,Engineer
2011527,松本隆志,13,37,その他,東京都,Tokyo,Other
2011528,関恵,17,49,会社員,石川県,Ishikawa,Company employee
2011529,横田莉子,5,48,デザイナー,秋田県,Akita,Designer
2011530,金子美咲,4,57,建築士,宮城県,Miyagi,Architect
2011531,浜田典子,1,48,看護師,北海道,Hokkaido,Nurse
2011532,岡本沙織,11,45,飲食業,埼玉県,Saitama,Food service
2011533,田口玲子,13,27,パート・アルバイト,東京都,Tokyo,Part-time worker
2011534,本田健太,11,38,農業,埼玉県,Saitama,Farmer
2011535,千葉洋子,12,23,会計士,千葉県,Chiba,Accountant
2011536,高木智也,23,56,パート・アルバイト,愛知県,Aichi,Part-time worker
2011537,西村誠,46,60,運転手,鹿児島県,Kagoshima,Driver
2011538,河野慎太郎,39,75,営業職,高知県,Kochi,Sales
2011539,加藤亮,28,35,自営業,兵庫県,Hyogo,Self-employed
2011540,松田啓介,18,39,運転手,福井県,Fukui,Driver
2011541,武田洋平,28,22,運転手,兵庫県,Hyogo,Driver
2011542,吉田孝之,14,41,医師,神奈川県,Kanagawa,Physician
2011543,飯田浩二,22,46,弁護士,静岡県,Shizuoka,Lawyer
2011544,田村蓮,11,36,医師,埼玉県,Saitama,Physician
2011545,菊地凛,23,54,保育士,愛知県,Aichi,Childcare worker
2011546,岡本一郎,33,32,パート・アルバイト,岡山県,Okayama,Part-time worker
2011547,浜田久美子,46,53,自営業,鹿児島県,Kagoshima,Self-employed
2011548,小川将也,13,47,教員,東京都,Tokyo,Teacher
2011549,菅原莉子,7,30,農業,福島県,Fukushima,Farmer
2011550,浜田啓介,29,47,保育士,奈良県,Nara,Childcare worker
2011551,高田智子,14,46,建築士,神奈川県,Kanagawa,Architect
2011552,渡辺智子,8,58,年金受給者,茨城県,Ibaraki,Pensioner
2011553,千葉正樹,11,34,主婦・主夫,埼玉県,Saitama,Homemaker
2011554,新井和子,15,59,飲食業,新潟県,Niigata,Food service
2011555,松岡大地,35,43,経理・財務,山口県,Yamaguchi,Accounting and finance
2011556,市川和子,12,21,エンジニア,千葉県,Chiba,Engineer
2011557,酒井莉子,13,20,弁護士,東京都,Tokyo,Lawyer
2011558,杉本駿,27,20,研究職,大阪府,Osaka,Researcher
2011559,河野葵,5,38,医師,秋田県,Akita,Physician
2011560,中川陽子,11,60,看護師,埼玉県,Saitama,Nurse
2011561,東陸,40,24,漁業,福岡県,Fukuoka,Fisher
2011562,中村久美子,27,36,運転手,大阪府,Osaka,Driver
2011563,山本亜希子,25,40,学生,滋賀県,Shiga,Student
2011564,三浦千尋,37,42,看護師,香川県,Kagawa,Nurse
2011565,古川光,13,54,年金受給者,東京都,Tokyo,Pensioner
2011566,柴田陽介,32,50,運転手,島根県,Shimane,Driver
2011567,千葉克彦,1,35,漁業,北海道,Hokkaido,Fisher
2011568,中山蓮,28,52,薬剤師,兵庫県,Hyogo,Pharmacist
2011569,高田英樹,11,39,医師,埼玉県,Saitama,Physician
2011570,石川博之,22,42,教員,静岡県,Shizuoka,Teacher
2011571,中島悠人,25,40,薬剤師,滋賀県,Shiga,Pharmacist
2011572,杉本澪,37,63,弁護士,香川県,Kagawa,Lawyer
2011573,中山沙織,16,54,年金受給者,富山県,Toyama,Pensioner
2011574,星野桜,27,66,会社員,大阪府,Osaka,Company employee
2011575,菅原莉子,23,68,コンサルタント,愛知県,Aichi,Consultant
2011576,高田義明,23,54,漁業,愛知県,Aichi,Fisher
2011577,松井朱莉,8,58,美容師,茨城県,Ibaraki,Hairdresser
2011578,酒井芽衣,14,45,薬剤師,神奈川県,Kanagawa,Pharmacist
2011579,中村哲也,2,57,公務員,青森県,Aomori,Public servant
2011580,大塚澪,11,25,看護師,埼玉県,Saitama,Nurse
2011581,増田一郎,3,57,学生,岩手県,Iwate,Student
2011582,星野雄大,7,37,保育士,福島県,Fukushima,Childcare worker
2011583,大塚芽衣,1,51,看護師,北海道,Hokkaido,Nurse
2011584,東克彦,14,50,学生,神奈川県,Kanagawa,Student
2011585,藤井亜希子,7,46,漁業,福島県,Fukushima,Fisher
2011586,田中由美,13,54,研究職,東京都,Tokyo,Researcher
2011587,野村恵,31,44,エンジニア,鳥取県,Tottori,Engineer
2011588,安田裕子,28,27,主婦・主夫,兵庫県,Hyogo,Homemaker
2011589,横田千尋,11,26,会計士,埼玉県,Saitama,Accountant
2011590,篠原京子,28,31,保育士,兵庫県,Hyogo,Childcare worker
2011591,石田亜希子,23,71,運転手,愛知県,Aichi,Driver
2011592,石川一郎,26,57,会計士,京都府,Kyoto,Accountant
2011593,石井悠人,6,52,デザイナー,山形県,Yamagata,Designer
